time,surv,lower,upper,strata
1.7111567419575633,0.4629254377885342,0.4176249312078334,0.5131397695341575,LUNG1 (n=422)
1.730321697467488,0.458153010594838,0.41290779771921315,0.5083560598190819,LUNG1 (n=422)
1.7385352498288844,0.45576679699798983,0.41055088157728536,0.5059625555978824,LUNG1 (n=422)
1.7467488021902806,0.45338058340114173,0.40819506750734097,0.5035679501479104,LUNG1 (n=422)
1.7494866529774127,0.45099436980429364,0.40584035686020237,0.5011722421317372,LUNG1 (n=422)
1.757700205338809,0.4486081562074455,0.4034867510656758,0.49877543013323467,LUNG1 (n=422)
1.7686516084873374,0.44622194261059733,0.40113425163305433,0.49637751265708113,LUNG1 (n=422)
1.7741273100616017,0.44383572901374924,0.3987828601516505,0.49397848812823647,LUNG1 (n=422)
1.8069815195071868,0.44144951541690114,0.3964325782913578,0.4915783548913875,LUNG1 (n=422)
1.8151950718685832,0.43906330182005304,0.3940834078032444,0.48917711121036417,LUNG1 (n=422)
1.8234086242299794,0.4366770882232049,0.39173535052017644,0.4867747552675242,LUNG1 (n=422)
1.834360027378508,0.4342908746263568,0.38938840835747307,0.48437128516310707,LUNG1 (n=422)
1.839835728952772,0.4319046610295087,0.3870425833135936,0.48196669891455624,LUNG1 (n=422)
1.842573579739904,0.4295184474326606,0.3846978774708574,0.4795609944558087,LUNG1 (n=422)
1.8754277891854894,0.4271322338358125,0.38235429299619667,0.47715416963655227,LUNG1 (n=422)
1.8809034907597535,0.42474602023896435,0.3800118321419427,0.474746222221449,LUNG1 (n=422)
1.8863791923340179,0.42235980664211625,0.37767049724664814,0.4723371498893246,LUNG1 (n=422)
1.9137577002053388,0.41997359304526816,0.3753302907359427,0.4699269502323226,LUNG1 (n=422)
1.9247091033538672,0.41758737944842,0.3729912151234256,0.4675156207550232,LUNG1 (n=422)
1.9274469541409993,0.4152011658515719,0.37065327301159545,0.4651031588735261,LUNG1 (n=422)
1.9329226557152634,0.41281495225472375,0.3683164670928167,0.462689561914495,LUNG1 (n=422)
1.9548254620123204,0.4104287386578756,0.36598080015032486,0.4602748271141656,LUNG1 (n=422)
1.9575633127994525,0.4080425250610275,0.3636462750592716,0.4578589516173133,LUNG1 (n=422)
1.9712525667351128,0.40565631146417935,0.36131289478780954,0.45544193247618175,LUNG1 (n=422)
1.9931553730321698,0.40327009786733126,0.3589806623982187,0.4530237666493701,LUNG1 (n=422)
2.00684462696783,0.4008838842704831,0.356649581048075,0.4506044510006792,LUNG1 (n=422)
2.028747433264887,0.3961114570767869,0.35199088458023087,0.4457623572116435,LUNG1 (n=422)
2.0369609856262834,0.3937252434799388,0.34966327626529553,0.4433395723139112,LUNG1 (n=422)
2.0616016427104724,0.39133902988309066,0.34733683259798975,0.4409156240769061,LUNG1 (n=422)
2.0643394934976045,0.38895281628624256,0.3450115572314609,0.4384905088715802,LUNG1 (n=422)
2.0698151950718686,0.3841803890925463,0.3403645265311285,0.4336367625249626,LUNG1 (n=422)
2.187542778918549,0.3817941754956982,0.3380427790259732,0.4312081236062734,LUNG1 (n=422)
2.206707734428474,0.3794079618988501,0.3357222154820465,0.42877830216135154,LUNG1 (n=422)
2.2340862422997945,0.377021748302002,0.33340284008431925,0.42634729403249494,LUNG1 (n=422)
2.346338124572211,0.37463553470515387,0.33108465712905605,0.4239150949514032,LUNG1 (n=422)
2.351813826146475,0.3722493211083058,0.3287676710255919,0.42148170053742295,LUNG1 (n=422)
2.3682409308692676,0.3698631075114577,0.32645188629817035,0.41904710629573355,LUNG1 (n=422)
2.414784394250513,0.3674768939146096,0.3241373075878432,0.41661130761547016,LUNG1 (n=422)
2.425735797399042,0.3650906803177615,0.32182393965443656,0.4141742997677842,LUNG1 (n=422)
2.4531143052703626,0.3627044667209134,0.31951178737858266,0.4117360779038366,LUNG1 (n=422)
